id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,snr
47,207.2761426015135,80.53818366908473,0.430230030287435,0.022502778097987175,0.012704918808001916,25,2.968937873840332,37.80928039550781,-3.9439961910247803,-0.8508578904160404,18.784690856933594
70,89.04059810742248,137.32025420004425,0.45963585587050837,0.47146937251091003,0.13201007597982012,25,2.963818311691284,34.31107711791992,-3.83858585357666,-0.9418909389589735,18.751802444458008
74,250.21848635953143,138.31248014225753,0.4527721416089457,0.017870472744107246,0.012772744843297112,25,2.92024827003479,33.65671157836914,-3.8176794052124023,-0.9279413682303467,18.47191047668457
138,217.09156803651956,261.7316593552321,0.4431821634788252,0.12541687488555908,-0.11931338636712337,25,2.8466012477874756,34.204864501953125,-3.8352198600769043,-0.8745493546647188,17.99880599975586
35,38.38918274814841,64.07456197095628,0.45141180928602276,0.0970890149474144,0.013071995940718121,25,2.816516876220703,33.67284393310547,-3.818199634552002,-0.8549570212112021,17.805545806884766
3,178.07565229581198,4.28441708340781,0.449352457900091,-0.22162406146526337,-0.14709227393576907,25,2.748239517211914,32.463226318359375,-3.7784790992736816,-0.8485003213801212,17.36693572998047
114,224.86124625479468,201.68886377374886,0.44580171518894,0.21786773204803467,0.03609020226568202,25,2.618701934814453,28.531896591186523,-3.638326644897461,-0.8659624953342139,16.534791946411133
105,111.1655206734202,188.0005713198137,0.45468136514211016,0.035735681653022766,0.0480960523363871,25,2.602473497390747,29.24726676940918,-3.6652133464813232,-0.8267597435075545,16.4305419921875
64,93.24551379788905,131.01054027182397,0.4479402957381678,-0.39653122425079346,-0.011532478456290287,25,2.593444585800171,36.00185012817383,-3.8908121585845947,-0.5920306077612366,16.372541427612305
50,161.96889531272598,83.720905895182,0.45588872613413267,0.50291508436203,0.036391545846284706,25,2.585698366165161,27.86916732788086,-3.6128101348876953,-0.8642247327803899,16.322778701782227
130,179.15733728010503,238.1322321603653,0.4545750043453111,0.3125624656677246,0.06286920016706367,25,2.581928253173828,29.756391525268555,-3.683950662612915,-0.8102414902591815,16.298561096191406
117,56.31254797156406,215.93203095464324,0.4440849547363585,-0.2850061058998108,-0.08557287035706627,25,2.5797553062438965,30.359704971313477,-3.7057437896728516,-0.7884758171393341,16.28460121154785
